order_id,line_id,product_id,quantity,unit_price,discount_pct,line_gross,line_net,has_valid_product,product_category
500265,3,P045,2.0,297.08,0.0,594.16,594.16,True,Grocery
500265,4,P026,1.0,218.86,5.0,218.86,207.917,True,Beauty
500266,1,P053,3.0,72.38,15.0,217.14,184.569,True,Grocery
500266,2,P030,5.0,385.98,5.0,1929.9,1833.405,True,Electronics
500266,3,P021,2.0,187.11,5.0,374.22,355.509,True,Sports
500267,1,P017,4.0,87.26,15.0,349.04,296.684,True,Beauty
500267,2,P041,2.0,668.03,5.0,1336.06,1269.2569999999998,True,Home
500267,3,P051,1.0,145.39,0.0,145.39,145.39,True,Electronics
500267,4,P018,1.0,70.19,20.0,70.19,56.152,True,Sports
500267,5,P057,2.0,481.43,15.0,962.86,818.431,True,Grocery
500268,1,P045,2.0,302.13,20.0,604.26,483.408,True,Grocery
500268,2,P055,1.0,514.83,5.0,514.83,489.0885,True,Beauty
500268,3,P046,2.0,42.19,15.0,84.38,71.723,True,Electronics
500269,1,P033,4.0,177.76,5.0,711.04,675.4879999999999,True,Sports
500269,2,P028,5.0,266.14,0.0,1330.6999999999998,1330.6999999999998,True,Electronics
500270,1,P022,4.0,55.12,15.0,220.48,187.408,True,Books
500270,2,P045,5.0,282.32,0.0,1411.6,1411.6,True,Grocery
500270,3,P041,3.0,638.44,0.0,1915.3200000000002,1915.3200000000002,True,Home
500270,4,P009,5.0,589.12,15.0,2945.6,2503.7599999999998,True,Sports
500270,5,P052,1.0,400.73,15.0,400.73,340.6205,True,Sports
500270,6,P009,2.0,570.34,5.0,1140.68,1083.646,True,Sports
500271,1,P044,4.0,532.62,0.0,2130.48,2130.48,True,Electronics
500272,1,P052,2.0,348.21,5.0,696.42,661.5989999999999,True,Sports
500273,1,P053,3.0,61.8,20.0,185.39999999999998,148.32,True,Grocery
500274,1,P006,1.0,256.79,10.0,256.79,231.11100000000002,True,Sports
500274,2,P004,1.0,339.89,15.0,339.89,288.9065,True,Beauty
500274,3,P051,2.0,141.87,0.0,283.74,283.74,True,Electronics
500274,4,P037,2.0,355.44,0.0,710.88,710.88,True,Home
500274,5,P035,1.0,649.76,0.0,649.76,649.76,True,Grocery
500274,6,P058,2.0,490.91,0.0,981.82,981.82,True,Sports
500275,1,P031,4.0,45.79,20.0,183.16,146.528,True,Electronics
500275,2,P014,2.0,522.71,0.0,1045.42,1045.42,True,Books
500275,3,P054,1.0,333.65,10.0,333.65,300.28499999999997,True,Home
500276,1,P028,5.0,213.77,5.0,1068.8500000000001,1015.4075,True,Electronics
500276,2,P052,5.0,396.17,0.0,1980.8500000000001,1980.8500000000001,True,Sports
500276,3,P057,2.0,369.63,0.0,739.26,739.26,True,Grocery
500277,1,P015,5.0,480.66,15.0,2403.3,2042.805,True,Books
500277,3,P058,4.0,555.75,10.0,2223.0,2000.7,True,Sports
500277,4,P017,5.0,84.34,5.0,421.70000000000005,400.615,True,Beauty
500278,1,P057,4.0,466.52,20.0,1866.08,1492.864,True,Grocery
500278,2,P041,1.0,660.15,10.0,660.15,594.135,True,Home
500278,3,P054,1.0,293.29,0.0,293.29,293.29,True,Home
500278,4,P027,2.0,141.7,15.0,283.4,240.89,True,Grocery
500279,1,P012,1.0,262.51,0.0,262.51,262.51,True,Beauty
500280,1,P059,4.0,674.44,5.0,2697.76,2562.8720000000003,True,Grocery
500280,2,P034,1.0,363.91,5.0,363.91,345.7145,True,Electronics
500280,3,P039,2.0,222.49,0.0,444.98,444.98,True,Beauty
500280,4,P059,2.0,614.76,0.0,1229.52,1229.52,True,Grocery
500280,5,P010,1.0,80.39,10.0,80.39,72.351,True,Electronics
500281,1,P002,5.0,388.78,15.0,1943.8999999999999,1652.3149999999998,True,Books
500281,2,P048,1.0,606.51,20.0,606.51,485.208,True,Beauty
500281,3,P013,5.0,260.64,10.0,1303.1999999999998,1172.8799999999999,True,Beauty
500281,4,P027,1.0,136.74,0.0,136.74,136.74,True,Grocery
500281,5,P009,5.0,694.48,0.0,3472.4,3472.4,True,Sports
500281,6,P007,4.0,401.74,20.0,1606.96,1285.5680000000002,True,Grocery
500282,1,P025,3.0,145.15,15.0,435.45000000000005,370.13250000000005,True,Books
500282,2,P041,1.0,637.67,0.0,637.67,637.67,True,Home
500282,3,P059,2.0,657.07,5.0,1314.14,1248.433,True,Grocery
500282,4,P013,3.0,242.27,0.0,726.8100000000001,726.8100000000001,True,Beauty
500282,5,P039,1.0,201.63,20.0,201.63,161.304,True,Beauty
500282,6,P040,2.0,477.38,5.0,954.76,907.0219999999999,True,Electronics
500283,1,P055,2.0,446.07,0.0,892.14,892.14,True,Beauty
500283,2,P028,1.0,210.51,20.0,210.51,168.40800000000002,True,Electronics
500283,3,P046,3.0,38.49,10.0,115.47,103.923,True,Electronics
500283,4,P025,1.0,133.63,0.0,133.63,133.63,True,Books
500284,1,P049,1.0,120.02,0.0,120.02,120.02,True,Electronics
500284,2,P016,1.0,729.45,0.0,729.45,729.45,True,Grocery
500284,3,P040,1.0,498.74,15.0,498.74,423.929,True,Electronics
500285,1,P014,5.0,530.95,0.0,2654.75,2654.75,True,Books
500285,2,P025,1.0,113.1,5.0,113.1,107.445,True,Books
500285,3,P036,1.0,395.23,0.0,395.23,395.23,True,Electronics
500285,4,P004,2.0,343.94,0.0,687.88,687.88,True,Beauty
500285,5,P047,4.0,420.73,20.0,1682.92,1346.3360000000002,True,Home
500285,6,P015,1.0,387.27,0.0,387.27,387.27,True,Books
500286,1,P023,1.0,55.01,0.0,55.01,55.01,True,Books
500286,2,P043,2.0,334.65,10.0,669.3,602.37,True,Beauty
500286,3,P050,2.0,404.87,5.0,809.74,769.2529999999999,True,Grocery
500286,4,P025,1.0,118.28,10.0,118.28,106.452,True,Books
500287,1,P006,4.0,232.04,10.0,928.16,835.3439999999999,True,Sports
500287,2,P044,1.0,442.19,0.0,442.19,442.19,True,Electronics
500287,3,P060,5.0,147.96,5.0,739.8000000000001,702.8100000000001,True,Books
500288,1,P016,2.0,602.47,0.0,1204.94,1204.94,True,Grocery
500288,2,P001,2.0,17.49,15.0,34.98,29.732999999999997,True,Grocery
500288,3,P017,5.0,99.26,0.0,496.3,496.3,True,Beauty
500288,4,P030,5.0,364.23,0.0,1821.15,1821.15,True,Electronics
500288,5,P026,1.0,198.23,0.0,198.23,198.23,True,Beauty
500289,1,P037,1.0,395.67,0.0,395.67,395.67,True,Home
500290,1,P032,3.0,563.67,20.0,1691.0099999999998,1352.808,True,Grocery
500290,2,P057,2.0,484.47,15.0,968.94,823.599,True,Grocery
500290,3,P048,4.0,585.49,5.0,2341.96,2224.862,True,Beauty
500291,1,P044,5.0,473.66,0.0,2368.3,2368.3,True,Electronics
500291,2,P042,1.0,413.85,15.0,413.85,351.77250000000004,True,Beauty
500291,3,P046,1.0,45.53,0.0,45.53,45.53,True,Electronics
500291,4,P031,2.0,54.41,0.0,108.82,108.82,True,Electronics
500291,5,P034,3.0,354.27,0.0,1062.81,1062.81,True,Electronics
500292,1,P005,1.0,147.23,15.0,147.23,125.14549999999998,True,Electronics
500292,2,P040,3.0,416.99,15.0,1250.97,1063.3245,True,Electronics
500292,3,P011,2.0,398.55,0.0,797.1,797.1,True,Beauty
500292,4,P001,2.0,22.3,0.0,44.6,44.6,True,Grocery
500292,5,P053,1.0,69.28,20.0,69.28,55.42400000000001,True,Grocery
500293,1,P031,1.0,46.75,15.0,46.75,39.7375,True,Electronics
500293,2,P012,1.0,273.44,10.0,273.44,246.096,True,Beauty
500294,1,P058,1.0,569.86,15.0,569.86,484.381,True,Sports
500294,2,P025,4.0,131.74,0.0,526.96,526.96,True,Books
500294,3,P035,4.0,607.06,5.0,2428.24,2306.8279999999995,True,Grocery
500295,1,P034,1.0,343.56,5.0,343.56,326.382,True,Electronics
500295,2,P004,1.0,391.59,0.0,391.59,391.59,True,Beauty
500296,1,P025,3.0,129.69,15.0,389.07,330.7095,True,Books
500296,2,P004,4.0,317.03,0.0,1268.12,1268.12,True,Beauty
500296,3,P041,2.0,598.81,15.0,1197.62,1017.9769999999999,True,Home
500296,4,P059,5.0,687.41,20.0,3437.0499999999997,2749.64,True,Grocery
500296,5,P045,4.0,340.75,10.0,1363.0,1226.7,True,Grocery
500296,6,P041,4.0,641.42,0.0,2565.68,2565.68,True,Home
500297,1,P032,1.0,524.78,10.0,524.78,472.30199999999996,True,Grocery
500298,1,P022,1.0,63.62,15.0,63.62,54.077,True,Books
500298,2,P020,4.0,378.17,0.0,1512.68,1512.68,True,Home
500298,3,P016,3.0,668.69,10.0,2006.0700000000002,1805.4630000000002,True,Grocery
500298,4,P007,5.0,363.63,10.0,1818.15,1636.335,True,Grocery
500298,5,P007,1.0,419.15,5.0,419.15,398.19249999999994,True,Grocery
500298,6,P050,4.0,457.71,15.0,1830.84,1556.214,True,Grocery
500299,1,P056,2.0,202.24,0.0,404.48,404.48,True,Electronics
500299,2,P017,1.0,76.9,0.0,76.9,76.9,True,Beauty
500300,1,P051,2.0,140.49,0.0,280.98,280.98,True,Electronics
500300,2,P018,1.0,77.06,20.0,77.06,61.648,True,Sports
500301,1,P007,2.0,416.91,10.0,833.82,750.4380000000001,True,Grocery
500302,1,P003,3.0,451.55,10.0,1354.65,1219.1850000000002,True,Home
500302,2,P019,1.0,463.11,0.0,463.11,463.11,True,Electronics
500302,3,P045,2.0,296.38,5.0,592.76,563.122,True,Grocery
500302,4,P044,5.0,489.56,0.0,2447.8,2447.8,True,Electronics
500302,5,P035,1.0,597.53,0.0,597.53,597.53,True,Grocery
500303,1,P013,2.0,253.79,0.0,507.58,507.58,True,Beauty
500303,2,P058,3.0,571.35,5.0,1714.0500000000002,1628.3475,True,Sports
500304,1,P041,1.0,645.18,0.0,645.18,645.18,True,Home
500305,1,P007,5.0,408.01,0.0,2040.05,2040.05,True,Grocery
500305,2,P057,4.0,471.9,5.0,1887.6,1793.2199999999998,True,Grocery
500305,3,P019,3.0,443.86,0.0,1331.58,1331.58,True,Electronics
500306,1,P023,2.0,55.37,0.0,110.74,110.74,True,Books
500306,2,P040,2.0,456.65,0.0,913.3,913.3,True,Electronics
500306,3,P053,4.0,62.39,0.0,249.56,249.56,True,Grocery
500306,4,P037,2.0,352.49,0.0,704.98,704.98,True,Home
500307,1,P050,5.0,513.64,15.0,2568.2,2182.97,True,Grocery
500307,2,P044,1.0,406.27,10.0,406.27,365.643,True,Electronics
500307,3,P014,2.0,427.81,0.0,855.62,855.62,True,Books
500307,4,P015,4.0,440.82,15.0,1763.28,1498.788,True,Books
500308,1,P051,4.0,126.39,0.0,505.56,505.56,True,Electronics
500308,2,P036,5.0,416.29,20.0,2081.4500000000003,1665.1600000000003,True,Electronics
500308,3,P020,1.0,423.93,5.0,423.93,402.7335,True,Home
500309,1,P036,2.0,440.41,15.0,880.82,748.697,True,Electronics
500309,2,P032,1.0,491.68,0.0,491.68,491.68,True,Grocery
500310,1,P049,1.0,102.42,0.0,102.42,102.42,True,Electronics
500310,2,P002,1.0,384.19,0.0,384.19,384.19,True,Books
500310,3,P003,4.0,357.5,5.0,1430.0,1358.5,True,Home
500311,1,P020,2.0,325.05,0.0,650.1,650.1,True,Home
500312,1,P001,1.0,20.6,5.0,20.6,19.57,True,Grocery
500312,2,P059,1.0,569.57,0.0,569.57,569.57,True,Grocery
500312,3,P005,2.0,153.93,20.0,307.86,246.288,True,Electronics
500312,4,P010,1.0,103.92,0.0,103.92,103.92,True,Electronics
500313,1,P038,2.0,194.58,20.0,389.16,311.32800000000003,True,Sports
500313,2,P055,1.0,558.74,0.0,558.74,558.74,True,Beauty
500314,1,P024,2.0,623.66,0.0,1247.32,1247.32,True,Sports
500315,1,P059,2.0,637.88,0.0,1275.76,1275.76,True,Grocery
500315,2,P052,2.0,390.44,10.0,780.88,702.792,True,Sports
500315,3,P036,1.0,399.32,5.0,399.32,379.354,True,Electronics
500315,4,P028,4.0,201.89,0.0,807.56,807.56,True,Electronics
500315,5,P014,1.0,492.89,10.0,492.89,443.601,True,Books
500315,6,P058,1.0,535.89,0.0,535.89,535.89,True,Sports
500316,1,P057,5.0,489.41,20.0,2447.05,1957.6400000000003,True,Grocery
500316,2,P041,2.0,599.14,15.0,1198.28,1018.5379999999999,True,Home
500316,3,P007,1.0,392.29,5.0,392.29,372.6755,True,Grocery
500316,4,P032,1.0,535.5,20.0,535.5,428.40000000000003,True,Grocery
500317,1,P015,4.0,502.69,0.0,2010.76,2010.76,True,Books
500317,2,P010,1.0,89.01,5.0,89.01,84.5595,True,Electronics
500317,3,P043,1.0,384.0,0.0,384.0,384.0,True,Beauty
500318,1,P015,4.0,502.42,20.0,2009.68,1607.7440000000001,True,Books
500319,1,P052,4.0,371.94,20.0,1487.76,1190.208,True,Sports
500319,3,P032,1.0,515.03,0.0,515.03,515.03,True,Grocery
500319,4,P010,2.0,83.22,0.0,166.44,166.44,True,Electronics
500319,5,P013,1.0,309.12,0.0,309.12,309.12,True,Beauty
500319,6,P047,2.0,342.63,20.0,685.26,548.208,True,Home
500320,1,P045,2.0,332.4,5.0,664.8,631.56,True,Grocery
500320,2,P026,3.0,220.52,5.0,661.5600000000001,628.482,True,Beauty
500320,3,P044,2.0,414.69,15.0,829.38,704.973,True,Electronics
500321,1,P042,1.0,414.84,0.0,414.84,414.84,True,Beauty
500321,2,P052,1.0,302.26,0.0,302.26,302.26,True,Sports
500321,3,P056,3.0,222.74,0.0,668.22,668.22,True,Electronics
500322,1,P045,5.0,319.21,0.0,1596.05,1596.05,True,Grocery
500322,2,P029,1.0,57.07,0.0,57.07,57.07,True,Grocery
500323,1,P036,5.0,374.88,20.0,1874.4,1499.5200000000002,True,Electronics
500323,2,P033,1.0,145.09,10.0,145.09,130.58100000000002,True,Sports
500323,3,P023,3.0,52.09,20.0,156.27,125.01600000000002,True,Books
500323,4,P040,1.0,400.31,10.0,400.31,360.279,True,Electronics
500323,5,P005,2.0,145.37,0.0,290.74,290.74,True,Electronics
500324,1,P044,1.0,447.73,5.0,447.73,425.3435,True,Electronics
500324,2,P019,1.0,459.2,0.0,459.2,459.2,True,Electronics
500324,3,P002,4.0,372.72,0.0,1490.88,1490.88,True,Books
500324,4,P026,4.0,245.36,10.0,981.44,883.296,True,Beauty
500325,1,P056,2.0,257.02,0.0,514.04,514.04,True,Electronics
500325,2,P009,1.0,632.56,0.0,632.56,632.56,True,Sports
500325,3,P045,2.0,327.18,5.0,654.36,621.6419999999999,True,Grocery
500325,4,P023,2.0,59.72,20.0,119.44,95.552,True,Books
500325,5,P054,1.0,298.74,5.0,298.74,283.803,True,Home
500325,6,P036,3.0,466.4,15.0,1399.1999999999998,1189.3199999999997,True,Electronics
500326,1,P004,2.0,308.92,20.0,617.84,494.27200000000005,True,Beauty
500326,2,P014,1.0,533.72,0.0,533.72,533.72,True,Books
500326,3,P016,4.0,626.94,0.0,2507.76,2507.76,True,Grocery
500327,1,P028,1.0,235.33,0.0,235.33,235.33,True,Electronics
500327,2,P010,1.0,103.06,0.0,103.06,103.06,True,Electronics
500327,3,P050,2.0,439.71,5.0,879.42,835.449,True,Grocery
500328,1,P024,5.0,660.27,5.0,3301.35,3136.2825,True,Sports
500328,2,P044,2.0,434.09,0.0,868.18,868.18,True,Electronics
500328,3,P057,2.0,451.34,10.0,902.68,812.4119999999999,True,Grocery
500328,4,P032,1.0,556.02,15.0,556.02,472.61699999999996,True,Grocery
500328,5,P016,1.0,624.86,0.0,624.86,624.86,True,Grocery
500329,1,P006,1.0,291.76,15.0,291.76,247.99599999999998,True,Sports
500329,2,P001,3.0,19.54,10.0,58.62,52.757999999999996,True,Grocery
500329,3,P022,1.0,52.11,0.0,52.11,52.11,True,Books
500329,4,P034,5.0,338.95,20.0,1694.75,1355.8000000000002,True,Electronics
500329,5,P056,1.0,203.16,5.0,203.16,193.00199999999998,True,Electronics
500329,6,P011,1.0,413.17,15.0,413.17,351.1945,True,Beauty
500330,1,P055,2.0,420.92,20.0,841.84,673.4720000000001,True,Beauty
500330,2,P032,4.0,570.06,5.0,2280.24,2166.2279999999996,True,Grocery
500330,3,P049,1.0,113.39,0.0,113.39,113.39,True,Electronics
500330,4,P034,1.0,388.5,0.0,388.5,388.5,True,Electronics
500330,5,P041,2.0,732.11,10.0,1464.22,1317.798,True,Home
500331,1,P045,1.0,265.88,20.0,265.88,212.704,True,Grocery
500331,2,P004,4.0,400.77,0.0,1603.08,1603.08,True,Beauty
500332,1,P040,3.0,447.35,0.0,1342.0500000000002,1342.0500000000002,True,Electronics
500332,2,P038,2.0,186.24,20.0,372.48,297.98400000000004,True,Sports
500333,1,P015,5.0,412.4,5.0,2062.0,1958.8999999999999,True,Books
500333,2,P001,1.0,20.62,0.0,20.62,20.62,True,Grocery
500334,1,P031,2.0,43.87,15.0,87.74,74.579,True,Electronics
500334,2,P011,1.0,412.49,5.0,412.49,391.8655,True,Beauty
500334,3,P054,2.0,301.61,0.0,603.22,603.22,True,Home
500334,4,P016,5.0,610.69,0.0,3053.4500000000003,3053.4500000000003,True,Grocery
500335,1,P058,3.0,464.21,5.0,1392.6299999999999,1322.9985,True,Sports
500335,2,P022,2.0,58.3,5.0,116.6,110.77,True,Books
500335,3,P055,3.0,502.94,10.0,1508.82,1357.9379999999999,True,Beauty
500335,4,P009,1.0,696.76,20.0,696.76,557.408,True,Sports
500335,5,P058,1.0,475.66,10.0,475.66,428.09400000000005,True,Sports
500335,6,P058,2.0,534.62,15.0,1069.24,908.8539999999999,True,Sports
500336,1,P046,4.0,42.97,0.0,171.88,171.88,True,Electronics
500336,2,P005,2.0,132.57,15.0,265.14,225.36899999999997,True,Electronics
500337,1,P012,2.0,292.49,10.0,584.98,526.4820000000001,True,Beauty
500337,2,P020,1.0,327.8,10.0,327.8,295.02000000000004,True,Home
500337,3,P018,1.0,70.62,20.0,70.62,56.49600000000001,True,Sports
500337,4,P034,1.0,307.27,0.0,307.27,307.27,True,Electronics
500337,5,P055,1.0,531.88,15.0,531.88,452.09799999999996,True,Beauty
500338,1,P008,5.0,368.63,10.0,1843.15,1658.835,True,Electronics
500338,2,P055,4.0,483.88,0.0,1935.52,1935.52,True,Beauty
500338,3,P058,1.0,535.12,20.0,535.12,428.096,True,Sports
500338,4,P045,2.0,316.75,0.0,633.5,633.5,True,Grocery
500339,1,P047,5.0,409.18,0.0,2045.9,2045.9,True,Home
500339,2,P037,5.0,325.68,0.0,1628.4,1628.4,True,Home
500339,3,P031,3.0,54.07,5.0,162.21,154.0995,True,Electronics
500340,1,P028,2.0,221.15,10.0,442.3,398.07,True,Electronics
500340,2,P027,2.0,144.3,15.0,288.6,245.31,True,Grocery
500340,3,P013,3.0,289.26,0.0,867.78,867.78,True,Beauty
500341,1,P053,1.0,75.48,20.0,75.48,60.38400000000001,True,Grocery
500342,1,P021,5.0,169.54,0.0,847.6999999999999,847.6999999999999,True,Sports
500342,2,P001,5.0,19.05,5.0,95.25,90.4875,True,Grocery
500342,3,P025,1.0,126.37,20.0,126.37,101.096,True,Books
500342,4,P032,2.0,582.98,0.0,1165.96,1165.96,True,Grocery
500342,5,P059,2.0,549.57,15.0,1099.14,934.269,True,Grocery
500342,6,P057,5.0,403.22,20.0,2016.1000000000001,1612.88,True,Grocery
500343,1,P058,4.0,461.93,10.0,1847.72,1662.948,True,Sports
500343,2,P016,2.0,602.15,20.0,1204.3,963.44,True,Grocery
500343,3,P044,2.0,521.53,15.0,1043.06,886.6009999999999,True,Electronics
500343,4,P007,1.0,360.76,0.0,360.76,360.76,True,Grocery
500343,5,P048,3.0,709.68,15.0,2129.04,1809.684,True,Beauty
500344,1,P040,2.0,416.16,20.0,832.32,665.8560000000001,True,Electronics
500344,2,P032,2.0,553.62,15.0,1107.24,941.154,True,Grocery
500344,3,P026,2.0,201.91,10.0,403.82,363.438,True,Beauty
500344,4,P058,1.0,572.96,10.0,572.96,515.6640000000001,True,Sports
500344,5,P039,5.0,207.04,0.0,1035.2,1035.2,True,Beauty
500345,1,P007,1.0,377.97,0.0,377.97,377.97,True,Grocery
500346,1,P014,5.0,413.96,15.0,2069.7999999999997,1759.3299999999997,True,Books
500346,2,P032,2.0,489.27,0.0,978.54,978.54,True,Grocery
500346,3,P036,5.0,486.97,15.0,2434.8500000000004,2069.6225000000004,True,Electronics
500346,4,P002,2.0,457.09,20.0,914.18,731.344,True,Books
500347,1,P016,1.0,698.41,0.0,698.41,698.41,True,Grocery
500347,2,P040,2.0,430.92,10.0,861.84,775.6560000000001,True,Electronics
500347,3,P042,1.0,489.82,0.0,489.82,489.82,True,Beauty
500347,4,P027,1.0,154.78,10.0,154.78,139.302,True,Grocery
500347,5,P040,5.0,377.42,0.0,1887.1000000000001,1887.1000000000001,True,Electronics
500348,1,P034,4.0,316.04,0.0,1264.16,1264.16,True,Electronics
500348,2,P051,3.0,117.17,15.0,351.51,298.7835,True,Electronics
500349,1,P001,2.0,21.65,0.0,43.3,43.3,True,Grocery
500349,2,P048,2.0,634.96,0.0,1269.92,1269.92,True,Beauty
500349,3,P029,1.0,51.13,0.0,51.13,51.13,True,Grocery
500350,1,P016,5.0,646.3,5.0,3231.5,3069.9249999999997,True,Grocery
500350,2,P058,1.0,496.8,0.0,496.8,496.8,True,Sports
500350,3,P010,1.0,105.45,15.0,105.45,89.6325,True,Electronics
500351,1,P053,2.0,74.69,0.0,149.38,149.38,True,Grocery
500352,1,P049,5.0,114.67,0.0,573.35,573.35,True,Electronics
500352,2,P004,5.0,306.0,20.0,1530.0,1224.0,True,Beauty
500353,1,P031,5.0,49.92,20.0,249.60000000000002,199.68000000000004,True,Electronics
500353,2,P039,1.0,215.1,20.0,215.1,172.08,True,Beauty
500353,3,P047,1.0,353.54,20.0,353.54,282.83200000000005,True,Home
500354,1,P047,3.0,420.78,10.0,1262.34,1136.106,True,Home
500354,2,P038,1.0,241.3,0.0,241.3,241.3,True,Sports
500354,3,P033,5.0,143.68,0.0,718.4000000000001,718.4000000000001,True,Sports
500355,1,P026,3.0,229.22,10.0,687.66,618.894,True,Beauty
500355,2,P028,2.0,214.86,5.0,429.72,408.234,True,Electronics
500355,3,P012,1.0,259.84,0.0,259.84,259.84,True,Beauty
500355,4,P020,1.0,389.98,0.0,389.98,389.98,True,Home
500355,5,P049,1.0,110.36,10.0,110.36,99.324,True,Electronics
500356,1,P025,4.0,123.2,10.0,492.8,443.52000000000004,True,Books
500356,2,P036,2.0,400.82,10.0,801.64,721.476,True,Electronics
500356,3,P031,2.0,47.81,20.0,95.62,76.49600000000001,True,Electronics
500356,4,P031,2.0,43.17,0.0,86.34,86.34,True,Electronics
500357,1,P023,5.0,53.87,0.0,269.34999999999997,269.34999999999997,True,Books
500357,2,P020,1.0,369.12,5.0,369.12,350.664,True,Home
500357,3,P045,4.0,313.32,10.0,1253.28,1127.952,True,Grocery
500358,1,P009,2.0,564.97,15.0,1129.94,960.4490000000001,True,Sports
500358,2,P007,1.0,408.89,10.0,408.89,368.001,True,Grocery
500358,3,P041,5.0,681.71,0.0,3408.55,3408.55,True,Home
500358,4,P020,1.0,388.78,5.0,388.78,369.34099999999995,True,Home
500358,5,P010,2.0,86.49,10.0,172.98,155.682,True,Electronics
500358,6,P026,1.0,197.99,0.0,197.99,197.99,True,Beauty
500359,1,P006,5.0,226.29,5.0,1131.45,1074.8775,True,Sports
500359,2,P002,1.0,357.19,10.0,357.19,321.471,True,Books
500359,3,P029,3.0,45.19,5.0,135.57,128.79149999999998,True,Grocery
500359,4,P055,1.0,563.6,0.0,563.6,563.6,True,Beauty
500360,1,P025,1.0,129.05,20.0,129.05,103.24000000000001,True,Books
500361,2,P020,3.0,383.16,0.0,1149.48,1149.48,True,Home
500362,1,P017,1.0,98.24,0.0,98.24,98.24,True,Beauty
500362,2,P024,5.0,497.58,10.0,2487.9,2239.11,True,Sports
500362,3,P024,1.0,524.9,20.0,524.9,419.92,True,Sports
500363,1,P037,2.0,399.61,5.0,799.22,759.259,True,Home
500364,1,P028,2.0,259.89,5.0,519.78,493.79099999999994,True,Electronics
500364,2,P014,4.0,409.07,0.0,1636.28,1636.28,True,Books
500364,3,P044,5.0,452.89,0.0,2264.45,2264.45,True,Electronics
500364,4,P034,4.0,303.72,20.0,1214.88,971.9040000000001,True,Electronics
500365,1,P055,1.0,427.48,0.0,427.48,427.48,True,Beauty
500365,2,P010,2.0,106.91,20.0,213.82,171.056,True,Electronics
500365,3,P016,2.0,683.59,5.0,1367.18,1298.821,True,Grocery
500365,4,P006,5.0,265.61,20.0,1328.0500000000002,1062.4400000000003,True,Sports
500365,5,P048,2.0,588.01,5.0,1176.02,1117.2189999999998,True,Beauty
500366,1,P015,2.0,436.6,15.0,873.2,742.22,True,Books
500367,1,P011,1.0,432.07,0.0,432.07,432.07,True,Beauty
500367,2,P056,3.0,247.13,10.0,741.39,667.251,True,Electronics
500367,3,P031,1.0,55.03,20.0,55.03,44.024,True,Electronics
500367,4,P004,1.0,348.58,0.0,348.58,348.58,True,Beauty
500367,5,P035,1.0,546.47,15.0,546.47,464.4995,True,Grocery
500368,1,P051,5.0,142.55,0.0,712.75,712.75,True,Electronics
500368,2,P033,1.0,147.51,20.0,147.51,118.008,True,Sports
500368,3,P018,2.0,80.37,15.0,160.74,136.629,True,Sports
500368,4,P014,5.0,413.01,15.0,2065.05,1755.2925,True,Books
500368,5,P022,1.0,56.04,0.0,56.04,56.04,True,Books
500369,1,P055,3.0,472.25,10.0,1416.75,1275.075,True,Beauty
500369,2,P002,2.0,378.1,0.0,756.2,756.2,True,Books
500369,3,P002,4.0,457.28,10.0,1829.12,1646.2079999999999,True,Books
500370,1,P049,5.0,108.02,0.0,540.1,540.1,True,Electronics
500370,2,P058,1.0,529.01,0.0,529.01,529.01,True,Sports
500370,3,P036,3.0,375.19,20.0,1125.57,900.456,True,Electronics
500370,5,P045,1.0,266.96,10.0,266.96,240.26399999999998,True,Grocery
500371,1,P032,3.0,498.22,5.0,1494.66,1419.927,True,Grocery
500371,2,P051,1.0,136.49,20.0,136.49,109.19200000000001,True,Electronics
500372,1,P025,4.0,140.73,20.0,562.92,450.336,True,Books
500372,2,P036,2.0,418.53,0.0,837.06,837.06,True,Electronics
500373,1,P016,2.0,730.39,15.0,1460.78,1241.663,True,Grocery
500374,1,P049,5.0,125.58,0.0,627.9,627.9,True,Electronics
500374,2,P039,2.0,217.41,20.0,434.82,347.856,True,Beauty
500375,1,P015,2.0,500.52,10.0,1001.04,900.936,True,Books
500376,1,P008,1.0,309.54,10.0,309.54,278.586,True,Electronics
500376,2,P032,1.0,456.28,15.0,456.28,387.83799999999997,True,Grocery
500376,3,P047,2.0,324.77,0.0,649.54,649.54,True,Home
500376,4,P021,1.0,186.95,20.0,186.95,149.56,True,Sports
500377,1,P046,5.0,42.03,5.0,210.15,199.64249999999998,True,Electronics
500377,2,P058,1.0,580.91,0.0,580.91,580.91,True,Sports
500377,3,P031,1.0,55.14,15.0,55.14,46.869,True,Electronics
500377,4,P007,2.0,365.78,0.0,731.56,731.56,True,Grocery
500377,5,P017,2.0,87.85,0.0,175.7,175.7,True,Beauty
500378,1,P035,4.0,635.02,0.0,2540.08,2540.08,True,Grocery
500378,2,P050,5.0,453.88,10.0,2269.4,2042.46,True,Grocery
500378,3,P047,2.0,347.92,20.0,695.84,556.672,True,Home
500378,4,P052,1.0,383.4,5.0,383.4,364.22999999999996,True,Sports
500378,5,P014,1.0,469.95,0.0,469.95,469.95,True,Books
500379,1,P015,5.0,427.0,0.0,2135.0,2135.0,True,Books
500379,2,P006,1.0,272.81,5.0,272.81,259.16949999999997,True,Sports
500379,3,P055,1.0,512.81,0.0,512.81,512.81,True,Beauty
500379,4,P053,3.0,59.85,15.0,179.55,152.6175,True,Grocery
500379,5,P016,2.0,709.78,5.0,1419.56,1348.5819999999999,True,Grocery
