order_id,customer_id,order_date,order_status,sales_channel,currency,customer_segment,order_expected_amount,total_cash_collected_amount,total_refund_amount,net_collected_amount,points_used,payment_event_count,installment_event_count,latest_payment_status,has_customer,has_any_payment,has_successful_payment,has_pending_payment,has_refund,is_fully_paid,is_partially_paid,is_overpaid,is_valid_revenue
500178,10211,2026-04-12,pending,store,CHF,B2C,381.97599999999994,381.98,0.0,381.98,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,False
500179,10069,2026-03-06,paid,online,CHF,B2C,2471.6335,2471.63,0.0,2471.63,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500180,10160,2026-01-31,paid,store,CHF,B2B,3176.746,3176.75,317.68,2859.07,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500181,10172,2026-01-04,paid,online,CHF,B2C,2027.926,2027.9299999999998,0.0,2027.9299999999998,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500182,10193,2026-04-23,cancelled,store,CHF,VIP,5684.2805,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500183,10087,2026-04-19,paid,store,CHF,B2B,1092.6495,1092.65,546.33,546.32,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500184,10101,2026-02-19,paid,store,CHF,B2C,2933.5509999999995,2933.55,293.36,2640.19,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500185,10008,2026-03-10,paid,store,CHF,B2B,1809.48,1809.48,0.0,1809.48,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500186,10077,2026-01-30,refunded,online,CHF,B2B,411.75,411.75,0.0,411.75,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500187,10200,2026-04-30,paid,online,CHF,B2B,2060.384,2060.38,0.0,2060.38,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500188,10249,2026-03-29,cancelled,mobile_app,CHF,VIP,345.624,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500189,10087,2026-02-28,paid,online,CHF,B2B,4409.899,4409.9,0.0,4409.9,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500190,10043,2026-03-08,paid,store,CHF,B2C,3711.098,3706.1,0.0,3706.1,5.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500191,10129,2026-03-16,cancelled,store,CHF,B2C,4163.668,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500192,10109,2026-02-14,paid,store,CHF,B2C,2525.316,2525.32,0.0,2525.32,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500193,10179,2026-01-04,pending,store,CHF,VIP,2970.4045,2970.4,0.0,2970.4,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500194,10152,2026-01-26,pending,online,CHF,B2C,1658.087,1658.09,0.0,1658.09,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500195,10227,2026-01-27,pending,store,CHF,VIP,2468.04,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500196,10152,2026-02-15,paid,store,CHF,B2C,725.8425,720.84,0.0,720.84,5.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500197,10017,2026-04-28,cancelled,mobile_app,CHF,B2C,398.82899999999995,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500198,10133,2026-04-17,paid,online,CHF,B2C,38.992000000000004,38.99,0.0,38.99,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500199,10148,2026-03-05,pending,store,CHF,B2C,5292.3895,5292.39,0.0,5292.39,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500200,10021,2026-04-01,paid,store,CHF,B2C,639.952,639.95,0.0,639.95,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500201,10232,2026-04-16,pending,store,CHF,B2C,594.77,594.77,0.0,594.77,0.0,2.0,2.0,success,True,True,True,False,False,True,False,False,False
500202,10058,2026-02-20,paid,mobile_app,CHF,B2C,6442.889999999999,6442.89,0.0,6442.89,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500203,10159,2026-02-19,paid,store,CHF,B2C,4473.019,4473.02,447.3,4025.7200000000003,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500204,10110,2026-01-06,paid,store,CHF,B2C,1768.425,1768.42,0.0,1768.42,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500205,10228,2026-02-28,cancelled,store,CHF,B2C,457.311,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500206,10139,2026-01-15,paid,online,CHF,B2C,157.91400000000002,157.91,0.0,157.91,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500207,10180,2026-04-27,paid,store,CHF,B2C,3692.9235,3692.92,923.23,2769.69,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500208,10143,2026-01-30,cancelled,online,CHF,B2C,928.431,928.43,0.0,928.43,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500209,10211,2026-02-11,paid,online,CHF,B2C,2158.3635,2158.36,0.0,2158.36,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500210,10135,2026-04-11,paid,online,CHF,VIP,942.3,0.0,0.0,0.0,10.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500211,10243,2026-02-06,paid,store,CHF,VIP,2152.5575,2152.56,2152.56,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500212,10028,2026-02-11,paid,online,CHF,B2C,718.7120000000001,718.71,0.0,718.71,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500213,10051,2026-04-11,paid,online,CHF,VIP,2624.4065,2624.41,0.0,2624.41,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500214,10235,2026-02-04,paid,store,CHF,B2C,4740.485000000001,4740.49,0.0,4740.49,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500215,10186,2026-03-28,paid,online,CHF,B2C,665.12,0.0,0.0,0.0,20.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500216,10005,2026-01-06,paid,store,CHF,B2C,3955.0299999999997,3955.03,0.0,3955.03,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500217,10005,2026-03-09,paid,store,CHF,B2C,5230.499,5230.5,0.0,5230.5,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500218,10094,2026-01-18,paid,online,CHF,B2C,1762.3290000000002,1762.33,0.0,1762.33,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500219,10246,2026-03-14,paid,store,CHF,VIP,127.92,127.92,0.0,127.92,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500220,10096,2026-04-23,pending,online,CHF,B2C,3776.189,3776.1899999999996,0.0,3776.1899999999996,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,False
500221,10008,2026-01-29,paid,store,CHF,B2B,1878.7600000000002,1188.38,0.0,1188.38,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500222,10064,2026-03-18,paid,mobile_app,CHF,B2C,2174.876,2174.88,2174.88,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500223,10138,2026-02-28,cancelled,mobile_app,CHF,B2B,4314.9974999999995,4315.0,0.0,4315.0,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500224,10038,2026-02-16,refunded,mobile_app,CHF,B2C,2700.782,2700.78,0.0,2700.78,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,False
500225,10111,2026-04-26,cancelled,store,CHF,B2C,335.65500000000003,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500226,10224,2026-01-17,cancelled,store,CHF,B2C,3482.515,3482.51,0.0,3482.51,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500227,10112,2026-04-19,pending,online,CHF,B2C,1799.0629999999999,1799.06,0.0,1799.06,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500228,10220,2026-04-06,paid,store,CHF,B2B,4597.4645,4597.46,0.0,4597.46,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500229,10081,2026-04-22,pending,store,CHF,B2B,557.648,557.65,139.41,418.24,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,False
500230,10223,2026-01-22,paid,online,CHF,B2C,3939.6555,3919.66,0.0,3919.66,20.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500231,10136,2026-03-09,pending,online,CHF,B2C,1136.484,1136.48,0.0,1136.48,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500232,10104,2026-03-10,paid,mobile_app,CHF,B2C,1869.0,1869.0,0.0,1869.0,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500233,10153,2026-02-06,paid,store,CHF,B2C,2433.444,2433.44,0.0,2433.44,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500234,10073,2026-04-15,paid,store,CHF,B2C,1135.443,1135.44,0.0,1135.44,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500235,10194,2026-02-18,cancelled,store,CHF,B2C,722.4,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500237,10178,2026-02-03,pending,online,CHF,B2C,3547.717,3547.72,0.0,3547.72,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,False
500238,10195,2026-04-19,pending,online,CHF,B2C,1128.3915,0.0,0.0,0.0,20.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500239,10049,2026-03-27,paid,mobile_app,CHF,B2C,687.0319999999999,687.03,0.0,687.03,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500240,10036,2026-02-22,pending,online,CHF,B2B,897.2860000000001,897.29,0.0,897.29,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500241,10126,2026-03-28,cancelled,online,CHF,B2C,3558.326,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500242,10068,2026-02-20,paid,store,CHF,B2B,1132.5615,1132.56,0.0,1132.56,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500243,10078,2026-01-03,paid,online,CHF,B2C,3021.702,1101.87,0.0,1101.87,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500244,10105,2026-02-11,paid,online,CHF,VIP,1502.996,1503.0,0.0,1503.0,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500245,10169,2026-04-08,paid,online,CHF,B2C,2790.93,1697.96,0.0,1697.96,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500246,10217,2026-02-01,paid,mobile_app,CHF,B2C,2593.778,2593.78,259.38,2334.4,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500247,10122,2026-04-19,pending,mobile_app,CHF,B2B,3912.265,2232.51,0.0,2232.51,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,False
500248,10119,2026-02-20,paid,online,CHF,B2B,5908.145,5908.15,0.0,5908.15,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500249,10190,2026-04-23,pending,online,CHF,B2C,1944.533,1944.53,0.0,1944.53,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,False
500250,10114,2026-03-26,paid,online,CHF,B2B,115.838,115.84,0.0,115.84,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500251,10010,2026-02-15,paid,store,CHF,B2B,4758.329,4758.33,0.0,4758.33,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500252,10149,2026-04-18,cancelled,store,CHF,B2C,830.448,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500253,10164,2026-01-21,pending,online,CHF,B2C,1671.998,1672.0,836.0,836.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,False
500254,10140,2026-02-13,paid,online,CHF,VIP,2996.5815,2996.58,0.0,2996.58,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500255,10091,2026-01-11,paid,store,CHF,B2C,4414.031,4404.03,0.0,4404.03,10.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500256,10232,2026-04-13,paid,mobile_app,CHF,B2C,1406.447,1406.45,0.0,1406.45,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500257,10002,2026-03-09,paid,store,CHF,VIP,2036.999,2037.0,0.0,2037.0,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500258,10118,2026-04-25,paid,store,CHF,B2C,4996.781,0.0,0.0,0.0,100.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500259,10013,2026-01-01,paid,online,CHF,B2B,5541.116,5541.12,2770.56,2770.56,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500260,10181,2026-04-02,paid,store,CHF,B2C,4368.54,4368.54,0.0,4368.54,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500261,10160,2026-03-04,cancelled,store,CHF,B2B,957.7165,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500262,10095,2026-01-24,paid,store,CHF,B2B,1706.5075,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500263,10144,2026-04-09,paid,online,CHF,B2C,1783.83,755.55,0.0,755.55,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500264,10032,2026-01-13,paid,store,CHF,B2C,5473.88,5473.88,0.0,5473.88,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500265,10032,2026-04-21,cancelled,online,CHF,B2C,1503.876,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500266,10124,2026-04-08,pending,online,CHF,B2C,2373.483,2373.48,0.0,2373.48,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500267,10226,2026-01-11,paid,store,CHF,B2C,2585.9139999999998,2585.91,0.0,2585.91,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500268,10011,2026-04-10,cancelled,mobile_app,CHF,B2C,1044.2195,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500269,10010,2026-02-20,paid,store,CHF,B2B,2006.1879999999996,2006.19,0.0,2006.19,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500270,10015,2026-01-17,paid,mobile_app,CHF,B2C,7442.3544999999995,7442.35,0.0,7442.35,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500271,10017,2026-04-09,paid,online,CHF,B2C,2130.48,2130.48,0.0,2130.48,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500272,10168,2026-03-23,paid,mobile_app,CHF,B2C,661.5989999999999,661.6,661.6,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500273,10146,2026-04-14,cancelled,store,CHF,B2C,148.32,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500274,10183,2026-03-27,pending,online,CHF,VIP,3146.2175,3146.22,0.0,3146.22,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500275,10201,2026-01-24,paid,store,CHF,B2C,1492.2330000000002,1492.23,746.12,746.11,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500276,10153,2026-01-19,paid,store,CHF,B2C,3735.5175,3735.52,0.0,3735.52,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500277,10232,2026-02-06,paid,online,CHF,B2C,6089.422500000001,6089.42,0.0,6089.42,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500278,10059,2026-04-13,paid,store,CHF,B2C,2621.179,2621.18,0.0,2621.18,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500279,10078,2026-03-26,paid,online,CHF,B2C,262.51,262.51,0.0,262.51,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500280,10124,2026-01-08,paid,store,CHF,B2C,4655.4375,5001.15,0.0,5001.15,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500281,10250,2026-01-28,paid,store,CHF,B2B,8205.111,8205.11,0.0,8205.11,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500282,10217,2026-01-05,paid,online,CHF,B2C,4051.3715,4051.37,0.0,4051.37,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500283,10114,2026-01-17,paid,store,CHF,B2B,1298.101,1298.1,0.0,1298.1,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500284,10022,2026-04-11,paid,online,CHF,B2C,1273.399,0.0,0.0,0.0,10.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500285,10244,2026-02-05,cancelled,online,CHF,B2C,5578.911,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500286,10158,2026-04-28,paid,online,CHF,B2B,1533.085,1533.09,0.0,1533.09,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500287,10212,2026-01-19,refunded,store,CHF,B2B,1980.344,1980.34,0.0,1980.34,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500288,10213,2026-03-05,paid,online,CHF,B2C,3750.353,3750.35,0.0,3750.35,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500289,10172,2026-04-01,cancelled,mobile_app,CHF,B2C,395.67,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500290,10032,2026-04-27,pending,online,CHF,B2C,4401.269,4401.27,0.0,4401.27,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500291,10179,2026-04-08,paid,online,CHF,VIP,3937.2325,3937.23,0.0,3937.23,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500292,10174,2026-01-11,paid,online,CHF,B2C,2085.594,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500293,10113,2026-02-23,cancelled,online,CHF,VIP,285.8335,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500294,10120,2026-02-14,paid,online,CHF,B2C,3318.1689999999994,3318.17,0.0,3318.17,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500295,10149,2026-02-16,paid,store,CHF,B2C,717.972,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500296,10227,2026-01-12,paid,store,CHF,VIP,9158.8265,9158.83,0.0,9158.83,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500297,10122,2026-04-28,paid,online,CHF,B2B,472.30199999999996,472.3,0.0,472.3,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500298,10032,2026-01-21,paid,store,CHF,B2C,6962.9615,6962.96,0.0,6962.96,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500299,10222,2026-04-28,refunded,online,CHF,B2C,481.38,481.38,0.0,481.38,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500300,10119,2026-01-11,paid,store,CHF,B2B,342.62800000000004,342.63,0.0,342.63,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500301,10039,2026-04-13,paid,online,CHF,B2B,750.4380000000001,750.44,0.0,750.44,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500302,10241,2026-04-02,pending,store,CHF,VIP,5290.747,5270.75,0.0,5270.75,20.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500303,10012,2026-01-05,paid,store,CHF,VIP,2135.9275000000002,2135.93,1067.96,1067.9699999999998,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500304,10233,2026-03-22,refunded,mobile_app,CHF,B2C,645.18,645.18,0.0,645.18,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500305,10175,2026-02-25,paid,mobile_app,CHF,B2C,5164.849999999999,5164.85,0.0,5164.85,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500306,10018,2026-01-20,paid,online,CHF,B2C,1978.58,1978.58,0.0,1978.58,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500307,10149,2026-02-10,cancelled,online,CHF,B2C,4903.021,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500308,10141,2026-02-15,paid,online,CHF,VIP,2573.4535,2573.45,0.0,2573.45,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500309,10149,2026-01-12,cancelled,online,CHF,B2C,1240.377,1240.38,0.0,1240.38,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500310,10126,2026-03-11,refunded,online,CHF,B2C,1845.1100000000001,1845.11,0.0,1845.11,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500311,10136,2026-01-17,cancelled,store,CHF,B2C,650.1,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500312,10046,2026-04-25,paid,online,CHF,B2C,939.3480000000001,939.35,0.0,939.35,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500314,10238,2026-01-26,paid,mobile_app,CHF,B2C,1247.32,1247.32,0.0,1247.32,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500315,10135,2026-02-17,paid,store,CHF,VIP,4144.957,4144.96,0.0,4144.96,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500316,10151,2026-04-18,pending,online,CHF,VIP,3777.2535000000003,0.0,0.0,0.0,10.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500317,10236,2026-04-18,paid,online,CHF,B2B,2479.3195,2479.32,0.0,2479.32,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500318,10224,2026-02-21,paid,store,CHF,B2C,1607.7440000000001,1607.74,0.0,1607.74,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500319,10203,2026-04-06,pending,store,CHF,B2C,2835.14,2835.14,0.0,2835.14,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500320,10086,2026-03-11,cancelled,store,CHF,B2C,1965.0149999999999,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500321,10150,2026-02-24,paid,store,CHF,B2C,1385.32,1385.32,0.0,1385.32,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500322,10235,2026-04-10,cancelled,store,CHF,B2C,1653.12,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500323,10089,2026-04-12,paid,online,CHF,B2B,2729.083,2729.08,0.0,2729.08,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500324,10022,2026-03-16,pending,online,CHF,B2C,3258.7195,3258.7200000000003,0.0,3258.7200000000003,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,False
500325,10092,2026-02-02,paid,online,CHF,B2B,3336.9169999999995,3336.92,0.0,3336.92,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500326,10029,2026-03-03,paid,mobile_app,CHF,B2C,3535.7520000000004,3535.75,0.0,3535.75,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500327,10013,2026-03-29,paid,store,CHF,B2B,1173.839,1173.84,0.0,1173.84,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500328,10210,2026-01-23,paid,store,CHF,B2C,5914.3515,5914.35,591.44,5322.91,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500329,10002,2026-01-15,paid,online,CHF,VIP,2252.8605000000002,2252.86,0.0,2252.86,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500330,10029,2026-01-27,pending,store,CHF,B2C,4659.388,4581.69,0.0,4581.69,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,False
500331,10213,2026-03-16,paid,store,CHF,B2C,1815.7839999999999,1815.78,0.0,1815.78,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500332,10207,2026-03-05,paid,store,CHF,B2C,1640.034,1640.03,0.0,1640.03,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500333,10180,2026-04-25,paid,store,CHF,B2C,1979.5199999999998,1969.52,0.0,1969.52,10.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500334,10027,2026-04-24,paid,online,CHF,B2C,4123.114500000001,4123.11,0.0,4123.11,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500335,10050,2026-03-22,paid,store,CHF,B2C,4686.0625,4686.06,0.0,4686.06,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500336,10095,2026-02-20,paid,online,CHF,B2B,397.24899999999997,397.25,0.0,397.25,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500337,10207,2026-02-22,paid,store,CHF,B2C,1637.366,1627.37,0.0,1627.37,10.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500338,10243,2026-03-19,paid,online,CHF,VIP,4655.951,4655.95,0.0,4655.95,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500339,10151,2026-04-01,paid,store,CHF,VIP,3828.3995,3828.4,0.0,3828.4,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500340,10088,2026-03-23,paid,online,CHF,B2C,1511.1599999999999,1511.16,0.0,1511.16,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500341,10044,2026-04-02,paid,store,CHF,VIP,60.38400000000001,60.38,0.0,60.38,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500342,10205,2026-02-20,cancelled,store,CHF,B2C,4752.3925,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500343,10022,2026-02-16,pending,online,CHF,B2C,5683.433,5683.43,0.0,5683.43,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,False
500344,10171,2026-04-21,paid,store,CHF,B2C,3521.3120000000004,3521.31,0.0,3521.31,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500345,10165,2026-01-04,refunded,store,CHF,B2C,377.97,377.97,0.0,377.97,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,False
500346,10189,2026-01-07,paid,store,CHF,B2C,5538.8365,5538.84,0.0,5538.84,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500347,10097,2026-04-19,paid,mobile_app,CHF,B2C,3990.2880000000005,3990.29,0.0,3990.29,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500348,10184,2026-02-04,refunded,store,CHF,B2B,1562.9435,1562.94,0.0,1562.94,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500349,10003,2026-02-17,paid,online,CHF,B2B,1364.3500000000001,1364.35,0.0,1364.35,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500350,10191,2026-03-14,refunded,store,CHF,B2C,3656.3574999999996,3656.36,0.0,3656.36,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500351,10118,2026-03-13,paid,store,CHF,B2C,149.38,149.38,0.0,149.38,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500352,10019,2026-04-26,paid,store,CHF,B2C,1797.35,1797.35,0.0,1797.35,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500353,10023,2026-02-14,paid,mobile_app,CHF,B2C,654.5920000000001,365.66,0.0,365.66,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500354,10157,2026-03-22,cancelled,store,CHF,B2C,2095.806,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500355,10030,2026-03-22,paid,store,CHF,B2C,1776.272,1776.27,0.0,1776.27,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
