order_id,line_id,product_id,quantity,unit_price,discount_pct
500209,3,P020,1.0,379.47,0.0
500209,4,P015,1.0,436.33,5.0
500210,1,P028,2.0,221.23,0.0
500210,2,P056,2.0,249.92,0.0
500211,1,P019,1.0,469.97,0.0
500211,2,P045,5.0,304.31,5.0
500211,3,P018,2.0,76.81,20.0
500211,4,P049,1.0,126.91,10.0
500212,1,P011,1.0,498.47,20.0
500212,2,P010,4.0,99.98,20.0
500213,1,P034,3.0,401.07,20.0
500213,2,P035,1.0,547.55,5.0
500213,3,P034,4.0,333.38,20.0
500213,4,P053,1.0,74.85,0.0
500214,1,P047,1.0,364.49,10.0
500214,2,P046,3.0,38.86,0.0
500214,3,P039,3.0,246.0,0.0
500214,4,P057,1.0,420.53,20.0
500214,5,P035,4.0,614.34,0.0
500214,6,P030,2.0,382.04,0.0
500215,1,P019,1.0,534.44,0.0
500215,2,P031,2.0,42.11,0.0
500215,3,P046,1.0,46.46,0.0
500216,1,P059,3.0,613.92,10.0
500216,2,P034,2.0,402.71,0.0
500216,3,P011,1.0,487.27,20.0
500216,4,P031,5.0,49.95,20.0
500216,5,P011,1.0,390.03,0.0
500216,6,P056,2.0,256.19,0.0
500217,1,P032,5.0,546.13,5.0
500217,2,P057,1.0,485.11,0.0
500217,3,P049,2.0,120.29,15.0
500217,4,P027,2.0,173.56,0.0
500217,5,P002,1.0,393.87,20.0
500217,6,P045,5.0,302.25,15.0
500218,1,P035,1.0,625.89,5.0
500218,2,P039,1.0,246.41,10.0
500218,3,P028,2.0,235.72,0.0
500218,4,P051,1.0,132.49,15.0
500218,5,P004,1.0,402.12,10.0
500219,1,P018,2.0,63.96,0.0
500220,1,P015,5.0,476.17,10.0
500220,2,P045,2.0,305.39,20.0
500220,3,P013,4.0,318.0,10.0
500221,1,P054,3.0,281.04,0.0
500221,2,P006,4.0,258.91,0.0
500222,1,P007,1.0,436.08,0.0
500222,2,P003,2.0,415.12,20.0
500222,3,P047,4.0,316.06,15.0
500223,1,P014,5.0,428.73,5.0
500223,2,P017,5.0,84.44,0.0
500223,3,P018,1.0,79.25,0.0
500223,4,P020,4.0,388.17,0.0
500223,5,P051,1.0,124.15,0.0
500223,6,P017,1.0,100.25,0.0
500224,1,P023,4.0,55.93,0.0
500224,2,P057,1.0,410.39,0.0
500224,3,P054,3.0,274.47,0.0
500224,4,P020,3.0,401.25,0.0
500224,5,P022,1.0,49.39,20.0
500225,1,P018,5.0,74.59,10.0
500226,1,P027,4.0,157.7,0.0
500226,2,P002,4.0,464.48,15.0
500226,3,P033,5.0,171.5,15.0
500226,4,P016,1.0,679.51,20.0
500227,1,P056,4.0,226.45,5.0
500227,2,P041,2.0,552.09,15.0
500228,1,P046,4.0,37.64,15.0
500228,2,P056,5.0,258.37,5.0
500228,3,P031,2.0,50.43,15.0
500228,4,P024,5.0,631.3,0.0
500229,1,P052,2.0,348.53,20.0
500230,1,P999,2.0,208.87,5.0
500230,2,P048,3.0,572.57,0.0
500230,3,P052,1.0,385.73,5.0
500230,4,P024,2.0,602.01,5.0
500230,5,P008,1.0,314.83,0.0
500231,1,P052,4.0,334.26,15.0
500232,1,P002,5.0,373.8,0.0
500233,1,P006,4.0,277.39,0.0
500233,2,P030,1.0,352.7,0.0
500233,3,P015,1.0,439.55,0.0
500233,4,P051,2.0,124.52,15.0
500233,5,P053,5.0,63.99,0.0
500234,1,P047,1.0,327.56,0.0
500234,2,P036,2.0,399.49,5.0
500234,3,P031,1.0,54.28,10.0
500235,1,P052,2.0,368.2,20.0
500235,2,P053,1.0,71.74,0.0
500235,3,P053,1.0,61.54,0.0
500236,1,P048,2.0,567.6,0.0
500236,2,P005,5.0,139.17,10.0
500237,1,P052,5.0,392.39,15.0
500237,2,P023,2.0,68.86,10.0
500237,3,P049,3.0,118.15,5.0
500237,4,P038,1.0,227.4,20.0
500237,5,P047,4.0,343.74,10.0
500238,1,P045,1.0,323.99,0.0
500238,2,P008,1.0,295.51,5.0
500238,3,P022,2.0,56.44,10.0
500238,4,P053,5.0,74.65,0.0
500238,5,P029,1.0,54.25,10.0
500239,1,P019,1.0,440.27,5.0
500239,2,P018,1.0,65.96,5.0
500239,3,P056,1.0,216.68,15.0
500239,4,P001,1.0,23.09,5.0
500240,1,P037,2.0,384.23,0.0
500240,2,P027,1.0,143.14,10.0
500241,1,P042,1.0,397.64,15.0
500241,2,P034,3.0,319.84,20.0
500241,3,P060,1.0,145.6,10.0
500241,4,P009,4.0,644.91,10.0
500242,1,P011,3.0,397.39,5.0
500243,1,P041,2.0,667.85,0.0
500243,2,P026,2.0,227.6,0.0
500243,3,P058,1.0,446.77,0.0
500243,4,P012,2.0,229.79,10.0
500243,5,P030,1.0,370.41,0.0
500244,1,P015,1.0,485.33,0.0
500244,2,P055,2.0,565.37,10.0
500245,1,P023,1.0,63.1,0.0
500245,2,P052,2.0,358.71,15.0
500245,3,P030,1.0,372.5,20.0
500245,4,P014,2.0,474.05,5.0
500245,5,P054,3.0,273.42,20.0
500245,6,P023,5.0,65.78,20.0
500246,1,P030,1.0,361.55,0.0
500246,2,P006,1.0,222.15,20.0
500246,3,P058,4.0,540.66,5.0
500247,1,P018,5.0,62.49,0.0
500247,2,P009,5.0,637.86,5.0
500247,3,P049,2.0,125.35,20.0
500247,4,P021,2.0,184.71,0.0
500248,1,P014,4.0,406.04,0.0
500248,2,P016,5.0,605.83,5.0
500248,3,P049,2.0,110.63,5.0
500248,4,P038,1.0,204.81,15.0
500248,5,P058,1.0,446.26,5.0
500248,6,P060,4.0,175.9,15.0
500249,1,P012,1.0,271.02,15.0
500249,2,P020,1.0,401.29,0.0
500249,3,P023,1.0,67.0,15.0
500249,4,P030,1.0,289.64,20.0
500249,5,P030,1.0,342.99,0.0
500249,6,P038,4.0,200.36,15.0
500250,1,P060,1.0,136.28,15.0
500251,1,P026,3.0,219.94,0.0
500251,2,P040,4.0,473.18,0.0
500251,3,P038,1.0,203.3,0.0
500251,4,P038,1.0,204.32,5.0
500251,5,P004,3.0,390.67,10.0
500251,6,P007,2.0,443.28,15.0
500252,1,P015,2.0,519.03,20.0
500253,1,P014,2.0,511.92,5.0
500253,2,P002,1.0,455.35,0.0
500253,3,P029,5.0,48.8,0.0
500254,1,P015,2.0,501.52,20.0
500254,2,P035,2.0,572.16,10.0
500254,3,P048,1.0,617.17,5.0
500254,4,P021,2.0,200.79,0.0
500254,5,P021,1.0,176.37,0.0
500255,1,P044,1.0,461.33,0.0
500255,2,P057,4.0,442.7,0.0
500255,3,P056,1.0,206.96,0.0
500255,4,P051,4.0,137.14,10.0
500255,5,P059,2.0,525.68,5.0
500255,6,P049,5.0,107.21,10.0
500256,1,P028,4.0,228.23,0.0
500256,2,P026,3.0,193.54,15.0
500257,1,P036,2.0,460.63,15.0
500257,2,P010,2.0,88.08,0.0
500257,3,P030,4.0,299.38,10.0
500258,1,P036,1.0,446.53,10.0
500258,2,P059,1.0,631.97,0.0
500258,3,P045,4.0,298.93,5.0
500258,4,P016,4.0,706.75,0.0
500259,1,P059,3.0,642.12,0.0
500259,2,P032,1.0,548.92,0.0
500259,3,P006,4.0,295.22,0.0
500259,4,P034,2.0,401.27,10.0
500259,5,P056,4.0,256.88,15.0
500259,6,P008,1.0,321.42,10.0
500260,1,P029,2.0,50.16,0.0
500260,2,P038,5.0,240.64,15.0
500260,3,P041,1.0,620.8,20.0
500260,4,P045,5.0,292.3,20.0
500260,5,P009,1.0,646.75,0.0
500260,6,P013,3.0,310.97,0.0
500261,1,P051,1.0,126.31,5.0
500261,2,P054,1.0,294.36,5.0
500261,3,P059,1.0,558.08,0.0
500262,1,P055,1.0,434.15,0.0
500262,2,P043,2.0,378.74,0.0
500262,3,P005,1.0,142.85,5.0
500262,4,P030,1.0,312.82,10.0
500262,5,P049,1.0,122.04,20.0
500263,1,P034,3.0,331.9,0.0
500263,2,P045,3.0,262.71,0.0
500264,1,P057,5.0,462.4,15.0
500264,2,P041,4.0,673.28,20.0
500264,3,P023,5.0,55.79,0.0
500264,4,P047,1.0,330.96,10.0
500264,5,P060,1.0,169.48,0.0
500264,6,P009,1.0,607.89,0.0
500265,1,P006,2.0,259.77,15.0
500265,2,P028,1.0,260.19,0.0
500265,3,P045,2.0,297.08,0.0
500265,4,P026,1.0,218.86,5.0
500266,1,P053,3.0,72.38,15.0
500266,2,P030,5.0,385.98,5.0
500266,3,P021,2.0,187.11,5.0
500267,1,P017,4.0,87.26,15.0
500267,2,P041,2.0,668.03,5.0
500267,3,P051,1.0,145.39,0.0
500267,4,P018,1.0,70.19,20.0
500267,5,P057,2.0,481.43,15.0
500268,1,P045,2.0,302.13,20.0
500268,2,P055,1.0,514.83,5.0
500268,3,P046,2.0,42.19,15.0
500269,1,P033,4.0,177.76,5.0
500269,2,P028,5.0,266.14,0.0
500270,1,P022,4.0,55.12,15.0
500270,2,P045,5.0,282.32,0.0
500270,3,P041,3.0,638.44,0.0
500270,4,P009,5.0,589.12,15.0
500270,5,P052,1.0,400.73,15.0
500270,6,P009,2.0,570.34,5.0
500271,1,P044,4.0,532.62,0.0
500272,1,P052,2.0,348.21,5.0
500273,1,P053,3.0,61.8,20.0
500274,1,P006,1.0,256.79,10.0
500274,2,P004,1.0,339.89,15.0
500274,3,P051,2.0,141.87,0.0
500274,4,P037,2.0,355.44,0.0
500274,5,P035,1.0,649.76,0.0
500274,6,P058,2.0,490.91,0.0
500275,1,P031,4.0,45.79,20.0
500275,2,P014,2.0,522.71,0.0
500275,3,P054,1.0,333.65,10.0
500276,1,P028,5.0,213.77,5.0
500276,2,P052,5.0,396.17,0.0
500276,3,P057,2.0,369.63,0.0
500277,1,P015,5.0,480.66,15.0
500277,2,P007,5.0,387.13,15.0
500277,3,P058,4.0,555.75,10.0
500277,4,P017,5.0,84.34,5.0
500278,1,P057,4.0,466.52,20.0
500278,2,P041,1.0,660.15,10.0
500278,3,P054,1.0,293.29,0.0
500278,4,P027,2.0,141.7,15.0
500279,1,P012,1.0,262.51,0.0
500280,1,P059,4.0,674.44,5.0
500280,2,P034,,363.91,5.0
500280,3,P039,2.0,222.49,0.0
500280,4,P059,2.0,614.76,0.0
500280,5,P010,1.0,80.39,10.0
500281,1,P002,5.0,388.78,15.0
500281,2,P048,1.0,606.51,20.0
500281,3,P013,5.0,260.64,10.0
500281,4,P027,1.0,136.74,0.0
500281,5,P009,5.0,694.48,0.0
500281,6,P007,4.0,401.74,20.0
500282,1,P025,3.0,145.15,15.0
500282,2,P041,1.0,637.67,0.0
500282,3,P059,2.0,657.07,5.0
500282,4,P013,3.0,242.27,0.0
500282,5,P039,1.0,201.63,20.0
500282,6,P040,2.0,477.38,5.0
500283,1,P055,2.0,446.07,0.0
500283,2,P028,1.0,210.51,20.0
500283,3,P046,3.0,38.49,10.0
500283,4,P025,1.0,133.63,0.0
500284,1,P049,1.0,120.02,0.0
500284,2,P016,1.0,729.45,0.0
500284,3,P040,1.0,498.74,15.0
500285,1,P014,5.0,530.95,0.0
500285,2,P025,1.0,113.1,5.0
500285,3,P036,1.0,395.23,0.0
500285,4,P004,2.0,343.94,0.0
500285,5,P047,4.0,420.73,20.0
500285,6,P015,1.0,387.27,0.0
500286,1,P023,1.0,55.01,0.0
500286,2,P043,2.0,334.65,10.0
500286,3,P050,2.0,404.87,5.0
500286,4,P025,1.0,118.28,10.0
500287,1,P006,4.0,232.04,10.0
500287,2,P044,1.0,442.19,0.0
500287,3,P060,5.0,147.96,5.0
500288,1,P016,2.0,602.47,0.0
500288,2,P001,2.0,17.49,15.0
500288,3,P017,5.0,99.26,0.0
500288,4,P030,5.0,364.23,0.0
500288,5,P026,1.0,198.23,0.0
500289,1,P037,1.0,395.67,0.0
500290,1,P032,3.0,563.67,20.0
500290,2,P057,2.0,484.47,15.0
500290,3,P048,4.0,585.49,5.0
500291,1,P044,5.0,473.66,0.0
500291,2,P042,1.0,413.85,15.0
500291,3,P046,1.0,45.53,0.0
500291,4,P031,2.0,54.41,0.0
500291,5,P034,3.0,354.27,0.0
500292,1,P005,1.0,147.23,15.0
500292,2,P040,3.0,416.99,15.0
500292,3,P011,2.0,398.55,0.0
500292,4,P001,2.0,22.3,0.0
500292,5,P053,1.0,69.28,20.0
500293,1,P031,1.0,46.75,15.0
500293,2,P012,1.0,273.44,10.0
500294,1,P058,1.0,569.86,15.0
500294,2,P025,4.0,131.74,0.0
500294,3,P035,4.0,607.06,5.0
500295,1,P034,1.0,343.56,5.0
500295,2,P004,1.0,391.59,0.0
500296,1,P025,3.0,129.69,15.0
500296,2,P004,4.0,317.03,0.0
500296,3,P041,2.0,598.81,15.0
500296,4,P059,5.0,687.41,20.0
500296,5,P045,4.0,340.75,10.0
500296,6,P041,4.0,641.42,0.0
500297,1,P032,1.0,524.78,10.0
500298,1,P022,1.0,63.62,15.0
500298,2,P020,4.0,378.17,0.0
500298,3,P016,3.0,668.69,10.0
500298,4,P007,5.0,363.63,10.0
500298,5,P007,1.0,419.15,5.0
500298,6,P050,4.0,457.71,15.0
500299,1,P056,2.0,202.24,0.0
500299,2,P017,1.0,76.9,0.0
500300,1,P051,2.0,140.49,0.0
500300,2,P018,1.0,77.06,20.0
500301,1,P007,2.0,416.91,10.0
500302,1,P003,3.0,451.55,10.0
500302,2,P019,1.0,463.11,0.0
500302,3,P045,2.0,296.38,5.0
500302,4,P044,5.0,489.56,0.0
500302,5,P035,1.0,597.53,0.0
500303,1,P013,2.0,253.79,0.0
500303,2,P058,3.0,571.35,5.0
500304,1,P041,1.0,645.18,0.0
500305,1,P007,5.0,408.01,0.0
500305,2,P057,4.0,471.9,5.0
500305,3,P019,3.0,443.86,0.0
500306,1,P023,2.0,55.37,0.0
500306,2,P040,2.0,456.65,0.0
500306,3,P053,4.0,62.39,0.0
500306,4,P037,2.0,352.49,0.0
500307,1,P050,5.0,513.64,15.0
500307,2,P044,1.0,406.27,10.0
500307,3,P014,2.0,427.81,0.0
500307,4,P015,4.0,440.82,15.0
500308,1,P051,4.0,126.39,0.0
500308,2,P036,5.0,416.29,20.0
500308,3,P020,1.0,423.93,5.0
500309,1,P036,2.0,440.41,15.0
500309,2,P032,1.0,491.68,0.0
500310,1,P049,1.0,102.42,0.0
500310,2,P002,1.0,384.19,0.0
500310,3,P003,4.0,357.5,5.0
500311,1,P020,2.0,325.05,0.0
500312,1,P001,1.0,20.6,5.0
500312,2,P059,1.0,569.57,0.0
500312,3,P005,2.0,153.93,20.0
500312,4,P010,1.0,103.92,0.0
500313,1,P038,2.0,194.58,20.0
500313,2,P055,1.0,558.74,0.0
500314,1,P024,2.0,623.66,0.0
500315,1,P059,2.0,637.88,0.0
500315,2,P052,2.0,390.44,10.0
500315,3,P036,1.0,399.32,5.0
500315,4,P028,4.0,201.89,0.0
500315,5,P014,1.0,492.89,10.0
500315,6,P058,1.0,535.89,0.0
500316,1,P057,5.0,489.41,20.0
500316,2,P041,2.0,599.14,15.0
500316,3,P007,1.0,392.29,5.0
500316,4,P032,1.0,535.5,20.0
500317,1,P015,4.0,502.69,0.0
500317,2,P010,1.0,89.01,5.0
500317,3,P043,1.0,384.0,0.0
500318,1,P015,4.0,502.42,20.0
500319,1,P052,4.0,371.94,20.0
500319,2,P029,2.0,55.86,5.0
500319,3,P032,1.0,515.03,0.0
500319,4,P010,2.0,83.22,0.0
500319,5,P013,1.0,309.12,0.0
500319,6,P047,2.0,342.63,20.0
500320,1,P045,2.0,332.4,5.0
500320,2,P026,3.0,220.52,5.0
500320,3,P044,2.0,414.69,15.0
500321,1,P042,1.0,414.84,0.0
500321,2,P052,1.0,302.26,0.0
500321,3,P056,3.0,222.74,0.0
500322,1,P045,5.0,319.21,0.0
500322,2,P029,,57.07,0.0
500323,1,P036,5.0,374.88,20.0
500323,2,P033,1.0,145.09,10.0
500323,3,P023,3.0,52.09,20.0
500323,4,P040,1.0,400.31,10.0
500323,5,P005,2.0,145.37,0.0
500323,6,P034,1.0,358.83,10.0
500324,1,P044,1.0,447.73,5.0
500324,2,P019,1.0,459.2,0.0
500324,3,P002,4.0,372.72,0.0
500324,4,P026,4.0,245.36,10.0
500325,1,P056,2.0,257.02,0.0
500325,2,P009,1.0,632.56,0.0
500325,3,P045,2.0,327.18,5.0
500325,4,P023,2.0,59.72,20.0
500325,5,P054,1.0,298.74,5.0
500325,6,P036,3.0,466.4,15.0
500326,1,P004,2.0,308.92,20.0
500326,2,P014,1.0,533.72,0.0
500326,3,P016,4.0,626.94,0.0
500327,1,P028,1.0,235.33,0.0
500327,2,P010,1.0,103.06,0.0
500327,3,P050,2.0,439.71,5.0
500328,1,P024,5.0,660.27,5.0
500328,2,P044,2.0,434.09,0.0
500328,3,P057,2.0,451.34,10.0
500328,4,P032,1.0,556.02,15.0
500328,5,P016,1.0,624.86,0.0
500329,1,P006,1.0,291.76,15.0
500329,2,P001,3.0,19.54,10.0
500329,3,P022,1.0,52.11,0.0
500329,4,P034,5.0,338.95,20.0
500329,5,P056,1.0,203.16,5.0
500329,6,P011,1.0,413.17,15.0
500330,1,P055,2.0,420.92,20.0
500330,2,P032,4.0,570.06,5.0
500330,3,P049,1.0,113.39,0.0
500330,4,P034,1.0,388.5,
500330,5,P041,2.0,732.11,10.0
500331,1,P045,1.0,265.88,20.0
500331,2,P004,4.0,400.77,0.0
500332,1,P040,3.0,447.35,0.0
500332,2,P038,2.0,186.24,20.0
500333,1,P015,5.0,412.4,5.0
500333,2,P001,1.0,20.62,0.0
500334,1,P031,2.0,43.87,15.0
500334,2,P011,1.0,412.49,5.0
500334,3,P054,2.0,301.61,0.0
500334,4,P016,5.0,610.69,0.0
500335,1,P058,3.0,464.21,5.0
500335,2,P022,2.0,58.3,5.0
500335,3,P055,3.0,502.94,10.0
500335,4,P009,1.0,696.76,20.0
500335,5,P058,1.0,475.66,10.0
500335,6,P058,2.0,534.62,15.0
500336,1,P046,4.0,42.97,0.0
500336,2,P005,2.0,132.57,15.0
500337,1,P012,2.0,292.49,10.0
500337,2,P020,1.0,327.8,10.0
500337,3,P018,1.0,70.62,20.0
500337,4,P034,1.0,307.27,0.0
500337,5,P055,1.0,531.88,15.0
500338,1,P008,5.0,368.63,10.0
500338,2,P055,4.0,483.88,0.0
500338,3,P058,1.0,535.12,20.0
500338,4,P045,2.0,316.75,0.0
500339,1,P047,5.0,409.18,0.0
500339,2,P037,5.0,325.68,0.0
500339,3,P031,3.0,54.07,5.0
500340,1,P028,2.0,221.15,10.0
500340,2,P027,2.0,144.3,15.0
500340,3,P013,3.0,289.26,0.0
500341,1,P053,1.0,75.48,20.0
500342,1,P021,5.0,169.54,0.0
500342,2,P001,5.0,19.05,5.0
500342,3,P025,1.0,126.37,20.0
500342,4,P032,2.0,582.98,0.0
500342,5,P059,2.0,549.57,15.0
500342,6,P057,5.0,403.22,20.0
500343,1,P058,4.0,461.93,10.0
500343,2,P016,2.0,602.15,20.0
500343,3,P044,2.0,521.53,15.0
500343,4,P007,1.0,360.76,0.0
500343,5,P048,3.0,709.68,15.0
500344,1,P040,2.0,416.16,20.0
500344,2,P032,2.0,553.62,15.0
500344,3,P026,2.0,201.91,10.0
500344,4,P058,1.0,572.96,10.0
500344,5,P039,5.0,207.04,0.0
500345,1,P007,1.0,377.97,0.0
500346,1,P014,5.0,413.96,15.0
500346,2,P032,2.0,489.27,0.0
500346,3,P036,5.0,486.97,15.0
500346,4,P002,2.0,457.09,20.0
500347,1,P016,1.0,698.41,0.0
500347,2,P040,2.0,430.92,10.0
500347,3,P042,1.0,489.82,0.0
500347,4,P027,1.0,154.78,10.0
500347,5,P040,5.0,377.42,0.0
500348,1,P034,4.0,316.04,0.0
500348,2,P051,3.0,117.17,15.0
500349,1,P001,2.0,21.65,0.0
500349,2,P048,2.0,634.96,0.0
500349,3,P029,1.0,51.13,0.0
500350,1,P016,5.0,646.3,5.0
500350,2,P058,1.0,496.8,0.0
500350,3,P010,1.0,105.45,15.0
500351,1,P053,2.0,74.69,0.0
500352,1,P049,5.0,114.67,0.0
500352,2,P004,5.0,306.0,20.0
500353,1,P031,5.0,49.92,20.0
500353,2,P039,1.0,215.1,20.0
500353,3,P047,1.0,353.54,20.0
500354,1,P047,3.0,420.78,10.0
500354,2,P038,1.0,241.3,0.0
500354,3,P033,5.0,143.68,0.0
500355,1,P026,3.0,229.22,10.0
500355,2,P028,2.0,214.86,5.0
500355,3,P012,1.0,259.84,0.0
500355,4,P020,1.0,389.98,0.0
500355,5,P049,1.0,110.36,10.0
500356,1,P025,4.0,123.2,10.0
500356,2,P036,2.0,400.82,10.0
500356,3,P031,2.0,47.81,20.0
500356,4,P031,2.0,43.17,0.0
500357,1,P023,5.0,53.87,0.0
500357,2,P020,1.0,369.12,5.0
500357,3,P045,4.0,313.32,10.0
500358,1,P009,2.0,564.97,15.0
500358,2,P007,1.0,408.89,10.0
500358,3,P041,5.0,681.71,0.0
500358,4,P020,1.0,388.78,5.0
500358,5,P010,2.0,86.49,10.0
500358,6,P026,1.0,197.99,0.0
500359,1,P006,5.0,226.29,5.0
500359,2,P002,1.0,357.19,10.0
500359,3,P029,3.0,45.19,5.0
500359,4,P055,1.0,563.6,0.0
500360,1,P025,1.0,129.05,20.0
500361,1,P048,3.0,676.06,0.0
500361,2,P020,3.0,383.16,0.0
500362,1,P017,1.0,98.24,0.0
500362,2,P024,5.0,497.58,10.0
500362,3,P024,1.0,524.9,20.0
500363,1,P037,2.0,399.61,5.0
500364,1,P028,2.0,259.89,5.0
500364,2,P014,4.0,409.07,0.0
500364,3,P044,5.0,452.89,0.0
500364,4,P034,4.0,303.72,20.0
500365,1,P055,1.0,427.48,0.0
500365,2,P010,2.0,106.91,20.0
500365,3,P016,2.0,683.59,5.0
500365,4,P006,5.0,265.61,20.0
500365,5,P048,2.0,588.01,5.0
500366,1,P015,2.0,436.6,15.0
500367,1,P011,1.0,432.07,0.0
500367,2,P056,3.0,247.13,10.0
500367,3,P031,1.0,55.03,20.0
500367,4,P004,1.0,348.58,0.0
500367,5,P035,1.0,546.47,15.0
500368,1,P051,5.0,142.55,0.0
500368,2,P033,1.0,147.51,20.0
500368,3,P018,2.0,80.37,15.0
500368,4,P014,5.0,413.01,15.0
500368,5,P022,1.0,56.04,0.0
500369,1,P055,3.0,472.25,10.0
500369,2,P002,2.0,378.1,0.0
500369,3,P002,4.0,457.28,10.0
500370,1,P049,5.0,108.02,0.0
500370,2,P058,1.0,529.01,0.0
500370,3,P036,3.0,375.19,20.0
500370,4,P023,5.0,63.68,5.0
500370,5,P045,1.0,266.96,10.0
500371,1,P032,3.0,498.22,5.0
500371,2,P051,1.0,136.49,20.0
500372,1,P025,4.0,140.73,20.0
500372,2,P036,2.0,418.53,0.0
500373,1,P016,2.0,730.39,15.0
500374,1,P049,5.0,125.58,0.0
500374,2,P039,2.0,217.41,20.0
500375,1,P015,2.0,500.52,10.0
500376,1,P008,1.0,309.54,10.0
500376,2,P032,1.0,456.28,15.0
500376,3,P047,2.0,324.77,0.0
500376,4,P021,1.0,186.95,20.0
500377,1,P046,5.0,42.03,5.0
500377,2,P058,1.0,580.91,0.0
500377,3,P031,1.0,55.14,15.0
500377,4,P007,2.0,365.78,0.0
500377,5,P017,2.0,87.85,0.0
500378,1,P035,4.0,635.02,0.0
500378,2,P050,5.0,453.88,10.0
500378,3,P047,2.0,347.92,20.0
500378,4,P052,1.0,383.4,5.0
500378,5,P014,1.0,469.95,0.0
500379,1,P015,5.0,427.0,0.0
500379,2,P006,1.0,272.81,5.0
500379,3,P055,1.0,512.81,0.0
500379,4,P053,3.0,59.85,15.0
500379,5,P016,2.0,709.78,5.0
500379,6,P047,5.0,404.19,15.0
500380,1,P032,1.0,477.05,20.0
500381,1,P030,1.0,316.76,5.0
500381,2,P999,5.0,389.28,20.0
500381,3,P032,3.0,454.21,20.0
500381,4,P031,1.0,48.4,5.0
500381,5,P023,2.0,58.77,0.0
500381,6,P040,5.0,490.65,20.0
500382,1,P006,1.0,266.67,10.0
500382,2,P001,1.0,19.65,15.0
500382,3,P012,5.0,260.61,0.0
500383,1,P024,2.0,612.88,0.0
500383,2,P010,1.0,86.08,0.0
500383,3,P047,3.0,367.78,0.0
500383,4,P039,2.0,245.49,0.0
500383,5,P039,2.0,249.48,0.0
500383,6,P010,1.0,89.42,20.0
500384,1,P044,1.0,535.39,15.0
500384,2,P031,2.0,41.95,15.0
500384,3,P021,1.0,192.51,0.0
500384,4,P060,1.0,136.5,15.0
500385,1,P013,1.0,302.12,0.0
500386,1,P048,1.0,606.99,15.0
500387,1,P017,5.0,80.39,0.0
500387,2,P003,1.0,365.27,0.0
500387,3,P034,3.0,329.06,10.0
500388,1,P025,2.0,137.61,20.0
500388,2,P038,3.0,224.06,0.0
500388,3,P058,2.0,529.07,5.0
500389,1,P020,4.0,359.33,20.0
500389,2,P009,1.0,724.41,0.0
500390,1,P030,1.0,339.33,15.0
500390,2,P021,1.0,173.41,20.0
500390,3,P044,3.0,495.71,5.0
500391,1,P018,1.0,65.59,0.0
500391,2,P056,1.0,231.72,0.0
500391,3,P023,5.0,58.15,10.0
500391,4,P033,1.0,162.84,0.0
500392,1,P053,2.0,63.55,0.0
500392,2,P029,1.0,55.23,0.0
500393,1,P010,4.0,84.45,0.0
500393,2,P052,4.0,357.12,0.0
500393,3,P018,3.0,64.14,20.0
500393,4,P053,2.0,65.49,10.0
500394,1,P018,1.0,80.35,0.0
500394,2,P021,5.0,205.24,20.0
500394,3,P019,1.0,510.25,0.0
500394,4,P004,1.0,337.29,5.0
500394,5,P013,1.0,242.24,10.0
500395,1,P015,1.0,456.14,10.0
500395,2,P050,5.0,482.01,0.0
500395,3,P039,1.0,213.15,0.0
500395,4,P048,5.0,680.62,20.0
500395,5,P039,4.0,246.81,0.0
500395,6,P032,2.0,551.61,15.0
500396,1,P045,5.0,298.81,0.0
500396,2,P043,1.0,387.39,0.0
500396,3,P051,4.0,153.01,0.0
500397,1,P016,5.0,551.24,20.0
500397,2,P015,1.0,410.33,5.0
500397,3,P042,5.0,387.85,15.0
500397,4,P046,2.0,40.1,10.0
500397,5,P034,1.0,403.69,5.0
500398,1,P057,1.0,465.02,15.0
500398,2,P037,2.0,340.71,0.0
500398,3,P024,1.0,611.45,0.0
500398,4,P044,4.0,488.75,0.0
500399,1,P032,1.0,463.78,5.0
500399,2,P047,1.0,332.07,15.0
500399,3,P011,5.0,436.16,10.0
500399,4,P042,2.0,441.99,10.0
500400,1,P027,2.0,160.37,15.0
500400,2,P029,1.0,46.8,15.0
500400,3,P056,4.0,224.65,5.0
500401,1,P013,1.0,257.7,5.0
500401,2,P040,5.0,411.86,5.0
500402,1,P027,2.0,141.69,0.0
500402,2,P036,5.0,480.38,20.0
500402,3,P048,3.0,537.14,0.0
500402,4,P023,3.0,65.69,0.0
500402,5,P055,1.0,554.74,20.0
500402,6,P021,3.0,160.01,20.0
500403,1,P001,5.0,17.29,0.0
500403,2,P046,3.0,42.82,0.0
500403,3,P018,5.0,69.15,0.0
500403,4,P013,2.0,241.59,15.0
500403,5,P025,3.0,145.15,20.0
500404,1,P058,5.0,523.04,5.0
500404,2,P052,1.0,381.35,0.0
500404,3,P015,2.0,496.05,0.0
500404,4,P018,3.0,71.71,0.0
500404,5,P013,5.0,322.41,0.0
500405,1,P024,2.0,604.38,5.0
500405,2,P023,5.0,58.41,10.0
500405,3,P029,1.0,51.64,0.0
500405,4,P034,4.0,399.6,0.0
500406,1,P015,5.0,469.9,0.0
500407,1,P058,2.0,513.61,15.0
500407,2,P041,1.0,714.01,0.0
500407,3,P044,1.0,541.82,0.0
500407,4,P004,3.0,373.12,0.0
500408,1,P024,1.0,553.3,5.0
500408,2,P015,2.0,392.96,5.0
500408,3,P035,1.0,605.6,0.0
500408,4,P025,1.0,111.95,0.0
